randomseed,drone_no,t,delta_des,delta_l,delta_f2,delta_f3,delta_obs..1.,delta_obs..2.,delta_obs..3.,delta_wall
785,1,98,0.914498783767049,0.005679930153313,0.045400858112728,0.03442042796691,0,0,0,0
786,1,99,0.925408608304879,0.000609789248744,0.035551132684287,0.03843046976209,0,0,0,0
787,1,100,0.933576627415006,5.15000427566538E-05,0.038584961308436,0.027786911233802,0,0,0,0
788,1,101,0.921410794815521,0.004927207122122,0.035397549935508,0.038264448126849,0,0,0,0
789,1,102,0.923227301036957,0,0.042900913442207,0.033871785520837,0,0,0,0
790,1,103,0.91439597396253,0.00102500253967,0.040110150366599,0.044468873131201,0,0,0,0
791,1,104,0.906608872380808,0,0.035889831399803,0.057501296219389,0,0,0,0
792,1,105,0.872464305690854,0.00711026155533,0.031829373492075,0.088596059261742,0,0,0,0
793,1,106,0.87432714552329,0.007202873895849,0.030947765176676,0.087522215404186,0,0,0,0
794,1,107,0.864297171881696,0,0.019363352158097,0.116339475960207,0,0,0,0
795,1,108,0.833852299850286,0.007646393665252,0.016468758155678,0.142032548328784,0,0,0,0
796,1,109,0.837782720549172,0,0.01056983821487,0.151647441235958,0,0,0,0
797,1,110,0.808749091421218,0.008079172596246,0.013256615348718,0.169915120633819,0,0,0,0
798,1,111,0.819632744947432,0,0.009945604593899,0.170421650458669,0,0,0,0
799,1,112,0.802240275889191,0.007669688727371,0.008015488185728,0.182074547197709,0,0,0,0
800,1,113,0.785468278181585,0,0.003964678240572,0.210567043577843,0,0,0,0
801,1,114,0.80368949482062,0.006995203615327,0.00580645556725,0.183508845996803,0,0,0,0
802,1,115,0.771925265883048,0.007369836933597,0.001359983714447,0.219344913468908,0,0,0,0
803,1,116,0.780599040657094,0,0.001316654877731,0.218084304465175,0,0,0,0
804,1,117,0.79354282381914,0.006291838432612,0.000832594296028,0.19933274345222,0,0,0,0
805,1,118,0.786604927757006,0,0,0.213395072242994,0,0,0,0
806,1,119,0.824198805980357,0.004623929508821,0,0.171177264510822,0,0,0,0
807,1,120,0.827286021182109,0,0,0.172713978817891,0,0,0,0
808,1,121,0.791565721096879,0.005223886069761,0,0.20321039283336,0,0,0,0
809,1,122,0.792847087776257,0.004980475328875,0,0.202172436894868,0,0,0,0
810,1,123,0.79840265863923,0,0,0.20159734136077,0,0,0,0
811,1,124,0.816373195639091,0.003869090181673,0,0.179757714179236,0,0,0,0
812,1,125,0.796225519367263,0,0,0.203774480632737,0,0,0,0
813,1,126,0.816026326928546,0.003711606831247,0,0.180262066240207,0,0,0,0
814,1,127,0.821774200767875,0,0,0.178225799232125,0,0,0,0
815,1,128,0.815864210346813,0.003552067882106,0,0.180583721771082,0,0,0,0
816,1,129,0.81873685573531,0.003360795327616,0,0.177902348937074,0,0,0,0
817,1,130,0.798401893143256,0,0,0.201598106856744,0,0,0,0
818,1,131,0.819396219515318,0.0013544955096,0,0.179249284975082,0,0,0,0
819,1,132,0.819465212744808,0.00483589203521,0,0.175698895219983,0,0,0,0
820,1,133,0.817615549999218,0.003209243049986,0,0.179175206950795,0,0,0,0
821,1,134,0.846706737787747,0,0,0.153293262212253,0,0,0,0
822,1,135,0.841810547695749,0.00276807872705,0,0.155421373577201,0,0,0,0
823,1,136,0.872786599960995,0.001242028299867,0,0.125971371739138,0,0,0,0
824,1,137,0.866305421268756,0.004607898611064,0,0.12908668012018,0,0,0,0
825,1,138,0.890043864173948,0.00423882113079,0,0.105717314695261,0,0,0,0
826,1,139,0.874566083203071,0,0,0.125433916796929,0,0,0,0
827,1,140,0.888140993332033,0.005117886456966,0,0.106741120211001,0,0,0,0
828,1,141,0.890670100747051,0.004187462623976,0,0.105142436628974,0,0,0,0
829,1,142,0.886460097578836,0.004625561666151,0,0.108914340755013,0,0,0,0
830,1,143,0.885397766157607,0.003783394883881,0,0.110818838958513,0,0,0,0
831,1,144,0.893974111396204,0,0,0.106025888603797,0,0,0,0
832,1,145,0.915436505875553,0.000210481614879,0,0.084353012509567,0,0,0,0
833,1,146,0.907849456010122,0.004758875807319,0,0.087391668182559,0,0,0,0
834,1,147,0.9106981861242,5.88948023746271E-06,0,0.089295924395563,0,0,0,0
835,1,148,0.911633545382433,7.27177300505894E-05,0,0.088293736887517,0,0,0,0
836,1,149,0.912676136375527,0,0,0.087323863624473,0,0,0,0
837,1,150,0.91056186268479,0.000210503941197,0,0.089227633374014,0,0,0,0
838,1,151,0.911505467370966,0.000271898345626,0,0.088222634283408,0,0,0,0
839,1,152,0.912732850464603,0,0,0.087267149535397,0,0,0,0
840,1,153,0.923163193100415,0.005012065519478,0,0.071824741380107,0,0,0,0
841,1,154,0.923796771726633,0.004801836603157,0,0.07140139167021,0,0,0,0
842,1,155,0.941320382820998,0.00092084293057,0,0.057758774248432,0,0,0,0
843,1,156,0.942832395067312,0,0,0.057167604932688,0,0,0,0
844,1,157,0.926372760312169,0.000252800040771,0,0.07337443964706,0,0,0,0
845,1,158,0.941686896375256,0.000875228836695,0,0.057437874788048,0,0,0,0
846,1,159,0.928617204663823,0,0,0.071382795336177,0,0,0,0
847,1,160,0.944868583838324,0.00109010877868,0,0.054041307382996,0,0,0,0
848,1,161,0.916212199965245,0,0,0.083787800034755,0,0,0,0
849,1,162,0.926089064311959,0.005238593398589,0,0.068672342289453,0,0,0,0
850,1,163,0.914403111816883,0.00055250537456,0,0.085044382808558,0,0,0,0
851,1,164,0.915472155036975,0.000883639283249,0,0.083644205679776,0,0,0,0
852,1,165,0.914403111816883,0.00055250537456,0,0.085044382808558,0,0,0,0
853,1,166,0.932177063146922,0,0,0.067822936853078,0,0,0,0
854,1,167,0.930598619364546,5.52827925041348E-05,0,0.06934609784295,0,0,0,0
855,1,168,0.931432679500154,1.53778184359511E-05,0,0.06855194268141,0,0,0,0
856,1,169,0.93222720111104,0,0,0.067772798888961,0,0,0,0
857,1,170,0.913831025420417,0.000730260789723,0,0.08543871378986,0,0,0,0
858,1,171,0.915484662810241,0,0,0.084515337189759,0,0,0,0
859,1,172,0.930183447698068,0.000123127741449,0,0.069693424560483,0,0,0,0
860,1,173,0.931105710304194,0,0,0.068894289695806,0,0,0,0
861,1,174,0.912284774365224,0.000861417357431,0,0.086853808277345,0,0,0,0
862,1,175,0.91325981686345,0.000910078065591,0,0.085830105070959,0,0,0,0
863,1,176,0.915484662810241,0,0,0.084515337189759,0,0,0,0
864,1,177,0.912774813219382,0.000886091609323,0,0.086339095171296,0,0,0,0
865,1,178,0.914593530997683,0,0,0.085406469002317,0,0,0,0
866,1,179,0.911697951861891,0.001047623296216,0,0.087254424841893,0,0,0,0
867,1,180,0.930047227794357,0.000335495100019,0,0.069617277105624,0,0,0,0
868,1,181,0.931503088313897,0,0,0.068496911686103,0,0,0,0
869,1,182,0.929665376553618,0.000303791420527,0,0.070030832025855,0,0,0,0
870,1,183,0.914593530997683,0,0,0.085406469002317,0,0,0,0
871,1,184,0.928754320575208,0.000456291607149,0,0.070789387817643,0,0,0,0
872,1,185,0.909553659078974,0.004524143901427,0,0.085922197019599,0,0,0,0
873,1,186,0.910650349241761,0.00496538769952,0,0.084384263058719,0,0,0,0
874,1,187,0.910216633827295,0.003798540361087,0,0.085984825811618,0,0,0,0
875,1,188,0.91430842458747,0,0,0.08569157541253,0,0,0,0
876,1,189,0.911043070182717,0.001444391681176,0,0.087512538136108,0,0,0,0
877,1,190,0.913799969268382,0,0,0.086200030731618,0,0,0,0
878,1,191,0.92822911380276,0.000643616114081,0,0.071127270083159,0,0,0,0
879,1,192,0.92902615770304,0.00069927639924,0,0.07027456589772,0,0,0,0
880,1,193,0.930506717219674,0,0,0.069493282780326,0,0,0,0
881,1,194,0.911043070182717,0.001444391681176,0,0.087512538136108,0,0,0,0
882,1,195,0.913799969268382,0,0,0.086200030731618,0,0,0,0
883,1,196,0.910527847083715,0.001426410079723,0,0.088045742836562,0,0,0,0
884,1,197,0.911552732503803,0.001461801217512,0,0.086985466278685,0,0,0,0
885,1,198,0.91430842458747,0,0,0.08569157541253,0,0,0,0
886,1,199,0.911692556875882,0.000732516906849,0,0.087574926217269,0,0,0,0
887,1,200,0.913272288555075,0.000710890945333,0,0.086016820499593,0,0,0,0
888,1,201,0.891338759640287,0.001707232279614,0,0.106954008080099,0,0,0,0
889,1,202,0.91026129002693,0.003444509490948,0,0.086294200482122,0,0,0,0
890,1,203,0.909434090893143,0.005053274875375,0,0.085512634231483,0,0,0,0
891,1,204,0.909453248770202,0.003329846923457,0,0.087216904306341,0,0,0,0
892,1,205,0.890427679507697,0.005082778677392,0,0.10448954181491,0,0,0,0
893,1,206,0.913986949005776,0.003647781301199,0,0.082365269693025,0,0,0,0
894,1,207,0.895696276299487,0.005179788880489,0,0.099123934820024,0,0,0,0
895,1,208,0.915539705694778,0.001403645860979,0,0.083056648444243,0,0,0,0
896,1,209,0.897507630977879,0.002970212175898,0,0.099522156846222,0,0,0,0
897,1,210,0.918818210930414,0,0,0.081181789069586,0,0,0,0
898,1,211,0.910468442790376,0.001634630115511,0,0.087896927094112,0,0,0,0
899,1,212,0.918695172339361,0,0,0.081304827660639,0,0,0,0
900,1,213,0.915539705694778,0.001403645860979,0,0.083056648444243,0,0,0,0
901,1,214,0.91775110432873,0.000495360440062,0,0.081753535231209,0,0,0,0
902,1,215,0.919657116197635,0,0,0.080342883802365,0,0,0,0
903,1,216,0.910986312157545,0.001649762187924,0,0.087363925654531,0,0,0,0
904,1,217,0.930178858294646,0,0,0.069821141705354,0,0,0,0
905,1,218,0.910468442790376,0.001634630115511,0,0.087896927094112,0,0,0,0
906,1,219,0.91026129002693,0.003444509490948,0,0.086294200482122,0,0,0,0
907,1,220,0.919301964758928,0,0,0.080698035241072,0,0,0,0
908,1,221,0.916511336570934,0.001440972263142,0,0.082047691165925,0,0,0,0
909,1,222,0.914089286411186,0.005146746617526,0,0.080763966971288,0,0,0,0
910,1,223,0.913986949005776,0.003647781301199,0,0.082365269693025,0,0,0,0
911,1,224,0.918328889413269,0,0,0.081671110586732,0,0,0,0
912,1,225,0.914979473015191,0.001599909384128,0,0.083420617600681,0,0,0,0
913,1,226,0.917177279858103,0.000715412573011,0,0.082107307568886,0,0,0,0
914,1,227,0.901419059084908,0.00059741549618,0,0.097983525418912,0,0,0,0
915,1,228,0.916702124294823,0.000687924022777,0,0.0826099516824,0,0,0,0
916,1,229,0.918818210930414,0,0,0.081181789069586,0,0,0,0
917,1,230,0.897134416559169,0.002232508276881,0,0.10063307516395,0,0,0,0
918,1,231,0.916989268286552,0.00145875964718,0,0.081551972066267,0,0,0,0
919,1,232,0.919301964758928,0,0,0.080698035241072,0,0,0,0
920,1,233,0.915967014362822,0.001632558338884,0,0.082400427298293,0,0,0,0
921,1,234,0.900958495939582,0,0,0.099041504060418,0,0,0,0
922,1,235,0.896585315566845,0.002843202850293,0,0.100571481582862,0,0,0,0
923,1,236,0.916452652596834,0.001648068386277,0,0.081899279016889,0,0,0,0
924,1,237,0.914053052216669,0,0,0.085946947783331,0,0,0,0
925,1,238,0.910421410258941,0.001839729257645,0,0.087738860483415,0,0,0,0
926,1,239,0.913158240555405,0,0,0.086841759444595,0,0,0,0
927,1,240,0.914925069075991,0.00181256530165,0,0.083262365622358,0,0,0,0
928,1,241,0.912631908469279,0,0,0.087368091530721,0,0,0,0
929,1,242,0.908783581071726,0.002010341373836,0,0.089206077554438,0,0,0,0
930,1,243,0.911006586219505,0.001198158894023,0,0.087795254886472,0,0,0,0
931,1,244,0.913678522618657,0,0,0.086321477381343,0,0,0,0
932,1,245,0.909858155835593,0.002031688966158,0,0.088110155198249,0,0,0,0
933,1,246,0.913158240555405,0,0,0.086841759444595,0,0,0,0
934,1,247,0.909323913312558,0.00202123801228,0,0.088654848675162,0,0,0,0
935,1,248,0.927911418090146,0.001281326862777,0,0.070807255047077,0,0,0,0
936,1,249,0.934460669460452,0,0,0.065539330539548,0,0,0,0
937,1,250,0.927497430984829,0.00126124584665,0,0.071241323168521,0,0,0,0
938,1,251,0.929853287687009,0,0,0.070146712312991,0,0,0,0
939,1,252,0.927078942589726,0.00124053444995,0,0.071680522960325,0,0,0,0
940,1,253,0.939020162747344,0.005254594278944,0,0.055725242973713,0,0,0,0
941,1,254,0.930371834702659,0,0,0.069628165297341,0,0,0,0
942,1,255,0.910386404524572,0.00204170856087,0,0.087571886914558,0,0,0,0
943,1,256,0.913678522618657,0,0,0.086321477381343,0,0,0,0
944,1,257,0.909294794205683,0.002649606221388,0,0.088055599572929,0,0,0,0
945,1,258,0.912631908469279,0,0,0.087368091530721,0,0,0,0
946,1,259,0.885089286795076,0.007676183999087,0,0.107234529205837,0,0,0,0
947,1,260,0.88271974285436,0.012288553076017,0,0.104991704069623,0,0,0,0
948,1,261,0.890265155151369,0.006735299307614,0,0.102999545541017,0,0,0,0
949,1,262,0.892943083717494,0.00556935536045,0,0.101487560922056,0,0,0,0
950,1,263,0.908841315614934,0.005743839483682,0,0.085414844901385,0,0,0,0
951,1,264,0.906114129941064,0.010235597874915,0,0.083650272184021,0,0,0,0
952,1,265,0.91761294434835,0,0,0.08238705565165,0,0,0,0
953,1,266,0.910279646083829,0.00603210874084,0,0.083688245175331,0,0,0,0
954,1,267,0.907921556742657,0.009558806307026,0,0.082519636950317,0,0,0,0
955,1,268,0.901086777640975,0,0,0.098913222359025,0,0,0,0
956,1,269,0.907746972008099,0.010128847984246,0,0.082124180007655,0,0,0,0
957,1,270,0.910340197418835,0.00868280373061,0,0.080976998850556,0,0,0,0
958,1,271,0.919996344314483,0,0,0.080003655685517,0,0,0,0
959,1,272,0.925895800738826,0.008926777542786,0,0.065177421718388,0,0,0,0
960,1,273,0.912156424709549,0.008046111929555,0,0.079797463360896,0,0,0,0
961,1,274,0.926026579731886,0,0,0.073973420268114,0,0,0,0
962,1,275,0.92037933182532,0.004421410972778,0,0.075199257201903,0,0,0,0
963,1,276,0.933808929143619,0.006791851320778,0,0.059399219535603,0,0,0,0
964,1,277,0.953956440180604,0,0,0.046043559819396,0,0,0,0
965,1,278,0.928851768773476,0.00799797246125,0,0.063150258765274,0,0,0,0
966,1,279,0.937358741155995,0,0,0.062641258844005,0,0,0,0
967,1,280,0.930008121015901,0.006458965430117,0,0.063532913553982,0,0,0,0
968,1,281,0.944242565874675,0.006916064493673,0,0.048841369631652,0,0,0,0
969,1,282,0.938407934785519,0,0,0.061592065214481,0,0,0,0
970,1,283,0.930329916084307,0.007275949562444,0,0.062394134353249,0,0,0,0
971,1,284,0.917230777335079,0.006224593742957,0,0.076544628921963,0,0,0,0
972,1,285,0.919330810771788,0.005652643766568,0,0.075016545461645,0,0,0,0
973,1,286,0.918103588074902,0.005818823181724,0,0.076077588743374,0,0,0,0
974,1,287,0.933471610211702,0.006453199589057,0,0.060075190199241,0,0,0,0
975,1,288,0.925819091939579,0,0,0.074180908060421,0,0,0,0
976,1,289,0.902055240429971,0.005940108824689,0,0.092004650745339,0,0,0,0
977,1,290,0.907527856338598,0,0,0.092472143661402,0,0,0,0
978,1,291,0.908689169848313,0.002584222882262,0,0.088726607269426,0,0,0,0
979,1,292,0.906960214124929,0.005406113154958,0,0.087633672720113,0,0,0,0
980,1,293,0.90475210089435,0.001836369749803,0,0.093411529355847,0,0,0,0
981,1,294,0.907316826401432,0,0,0.092683173598568,0,0,0,0
982,1,295,0.94006763105083,0.001713738783184,0,0.058218630165986,0,0,0,0
983,1,296,0.921041700774039,0.006779316407661,0,0.0721789828183,0,0,0,0
984,1,297,0.927631979996269,0,0,0.072368020003731,0,0,0,0
985,1,298,0.924959660775646,0.000827914061281,0,0.074212425163072,0,0,0,0
986,1,299,0.92609931354898,0,0,0.07390068645102,0,0,0,0
987,1,300,0.922604426549181,0.002097260770313,0,0.075298312680506,0,0,0,0
988,1,301,0.915255042114575,0.006081625122351,0,0.078663332763074,0,0,0,0
989,1,302,0.921230753423743,0,0,0.078769246576257,0,0,0,0
990,1,303,0.924069607954878,0.000449631822068,0,0.075480760223054,0,0,0,0
991,1,304,0.924876785703807,0,0,0.075123214296193,0,0,0,0
992,1,305,0.921756716117298,0.001636437022908,0,0.076606846859794,0,0,0,0
993,1,306,0.932741583926445,0.006580328654583,0,0.060678087418972,0,0,0,0
994,1,307,0.939220665814001,0,0,0.060779334185999,0,0,0,0
995,1,308,0.936206864909238,0.001809115782319,0,0.061984019308443,0,0,0,0
996,1,309,0.906497984927487,0,0,0.093502015072513,0,0,0,0
997,1,310,0.916637109567826,0.005818262550801,0,0.077544627881374,0,0,0,0
998,1,311,0.936206176027466,0.001437092825736,0,0.062356731146798,0,0,0,0
999,1,312,0.938227589921399,0,0,0.061772410078601,0,0,0,0
1000,1,313,0.931844149052525,0.006089655956384,0,0.062066194991092,0,0,0,0
1001,1,314,0.937570707810745,0,0,0.062429292189255,0,0,0,0
1002,1,315,0.93525436388499,0.000990669582165,0,0.063754966532845,0,0,0,0
1003,1,316,0.931620912709734,0.005627758271107,0,0.062751329019158,0,0,0,0
1004,1,317,0.937270757481038,0,0,0.062729242518962,0,0,0,0
1005,1,318,0.915953677230116,0.004864378703524,0,0.07918194406636,0,0,0,0
1006,1,319,0.936594852071459,0,0,0.063405147928542,0,0,0,0
1007,1,320,0.919486760062519,9.21741235946953E-05,0,0.080421065813886,0,0,0,0
1008,1,321,0.91620231312139,0.004662488221064,0,0.079135198657546,0,0,0,0
1009,1,322,0.921021643919195,0,0,0.078978356080805,0,0,0,0
1010,1,323,0.934971417644361,0.000251215627803,0,0.064777366727836,0,0,0,0
1011,1,324,0.919707570720386,0.00093313840183,0,0.079359290877784,0,0,0,0
1012,1,325,0.913330549445738,0.005404019530975,0,0.081265431023287,0,0,0,0
1013,1,326,0.915701524683628,0.004370825443032,0,0.07992764987334,0,0,0,0
1014,1,327,0.914839923340024,0.005908140255006,0,0.07925193640497,0,0,0,0
1015,1,328,0.914403895482088,0.004328882349022,0,0.081267222168891,0,0,0,0
1016,1,329,0.901484412478281,0,0,0.098515587521719,0,0,0,0
1017,1,330,0.897787241698904,0.001625356545324,0,0.100587401755771,0,0,0,0
1018,1,331,0.897454641110283,0.003331030066697,0,0.09921432882302,0,0,0,0
1019,1,332,0.918331381342264,0.000797423325939,0,0.080871195331797,0,0,0,0
1020,1,333,0.897159289308113,0.003170617407644,0,0.099670093284243,0,0,0,0
1021,1,334,0.918695172339361,0,0,0.081304827660639,0,0,0,0
1022,1,335,0.913439159369215,0.003694751194107,0,0.082866089436678,0,0,0,0
1023,1,336,0.93366455800216,0,0,0.06633544199784,0,0,0,0
1024,1,337,0.914477402000493,0.001582735896553,0,0.083939862102954,0,0,0,0
1025,1,338,0.913986949005778,0.003647781301199,0,0.082365269693023,0,0,0,0
1026,1,339,0.917965522554248,0,0,0.082034477445752,0,0,0,0
1027,1,340,0.928682845947832,0.004123077728925,0,0.067194076323243,0,0,0,0
1028,1,341,0.928102119152411,0.005295105020663,0,0.066602775826926,0,0,0,0
1029,1,342,0.912423702570542,0.003407325296155,0,0.084168972133303,0,0,0,0
1030,1,343,0.913328936168352,0.003153087973378,0,0.083517975858271,0,0,0,0
1031,1,344,0.912414314446371,0.005269728394876,0,0.082315957158754,0,0,0,0
1032,1,345,0.913335717766858,0.002574840586698,0,0.084089441646443,0,0,0,0
1033,1,346,0.910940333892915,0.005363595235715,0,0.08369607087137,0,0,0,0
1034,1,347,0.912247541259816,0.002181995833566,0,0.085570462906619,0,0,0,0
1035,1,348,0.913863001108574,0.001999011063188,0,0.084137987828238,0,0,0,0
1036,1,349,0.932289533717815,0.000807191805554,0,0.066903274476631,0,0,0,0
