"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"130811",2,0.774815139196077,0.220783098532836,0.00172064158948823,0.00268112068159816,0,0,0,0
"130812",4,0.542471851363648,0.343811956440447,0.0526253910042789,0.0610908011916265,0,0,0,0
"130813",6,0.583560026655731,0.270907479741182,0.14448596109374,0.00104653250934737,0,0,0,0
"130814",8,0.497561933370771,0.219070499921832,0.227525899101016,0.0558416676063812,0,0,0,0
"130815",10,0.386822782936103,0.0821602647297184,0.378047346838883,0.152969605495296,0,0,0,0
"130816",12,0.461594234224859,0.041395123355117,0.328133676406416,0.168876966013608,0,0,0,0
"130817",14,0.479677186583043,0.114952172561554,0.255315072645925,0.150055568209478,0,0,0,0
"130818",16,0.654273896150685,0.0872203927673051,0.146856125168648,0.111649585913362,0,0,0,0
"130819",18,0.597703533544861,0.0982160184400354,0.0970584453601725,0.207022002654931,0,0,0,0
"130820",20,0.547077978204313,0.0750257681452578,0.0415242487112955,0.336372004939134,0,0,0,0
"130821",22,0.500795457195486,0.0493773057889599,0.0158328082417907,0.433994428773763,0,0,0,0
"130822",24,0.506928055151644,0.0272817731186762,0.0176183423354348,0.448171829394246,0,0,0,0
"130823",26,0.528428517133334,0.0272503757120505,0.0152979497558283,0.429023157398787,0,0,0,0
"130824",28,0.500019127505531,0.0195216821473417,0.00445280247617727,0.47600638787095,0,0,0,0
"130825",30,0.511131382896439,0.0186224450618899,0.0083344292876432,0.461911742754028,0,0,0,0
"130826",32,0.580746960721384,0.0130561685629696,0.00484028766762466,0.401356583048022,0,0,0,0
"130827",34,0.570543148918173,0.0110671520689442,0.00462760173654607,0.413762097276337,0,0,0,0
"130828",36,0.6420712498266,0.0129429612546474,0.0172579633043988,0.327727825614354,0,0,0,0
"130829",38,0.631398781387205,0.00196745921205108,0.00953900639971947,0.357094753001025,0,0,0,0
"130830",40,0.626695638157423,0.0110893202382222,0.00914314188584487,0.35307189971851,0,0,0,0
"130831",42,0.680640028383657,0.00886856220238886,0.00998476821836542,0.300506641195588,0,0,0,0
"130832",44,0.696920613396848,0.00573926292683059,0.00978789580487136,0.287552227871451,0,0,0,0
"130833",46,0.708663329510888,0.00798969719640864,0.00957160614267594,0.273775367150028,0,0,0,0
"130834",48,0.709492152998055,0.00494290769646111,0.00896838913414574,0.276596550171338,0,0,0,0
"130835",50,0.725384254844763,0.00553634831616099,0.00979832309206731,0.259281073747009,0,0,0,0
"130836",52,0.73837037234134,0.00621006694026881,0.00988560714677333,0.245533953571618,0,0,0,0
"130837",54,0.759120968144215,0.00593391639467394,0.00991596506680861,0.225029150394303,0,0,0,0
"130838",56,0.797656858619581,0.00453979251065628,0.0106483363076628,0.1871550125621,0,0,0,0
"130839",58,0.761966046768617,0.00499611556952552,0.015639324151076,0.217398513510782,0,0,0,0
"130840",60,0.776353838347052,0.00495525541324299,0.01545203207079,0.203238874168915,0,0,0,0
"130841",62,0.808548630578856,0.00681288318308699,0.0140535795404712,0.170584906697586,0,0,0,0
"130842",64,0.784035823864822,0.00551341865894414,0.0148519477106695,0.195598809765565,0,0,0,0
"130843",66,0.784588766841327,0.00476477688160465,0.0142277713368485,0.196418684940219,0,0,0,0
"130844",68,0.792811419223602,0.00692061034447341,0.0221414141116676,0.178126556320257,0,0,0,0
"130845",70,0.79936424418555,0.00494963084684662,0.0228720023340076,0.172814122633596,0,0,0,0
"130846",72,0.856975100224586,0.00631304984391289,0.0185768270201387,0.118135022911362,0,0,0,0
"130847",74,0.801840588122319,0.0037121564162838,0.053579918977991,0.140867336483406,0,0,0,0
"130848",76,0.836769220885493,0.00738347486041374,0.0405191395568681,0.115328164697225,0,0,0,0
"130849",78,0.82910105676481,0.00698959021945319,0.0237684202288493,0.140140932786888,0,0,0,0
"130850",80,0.852176452479465,0.00145568583989202,0.0666239069712393,0.0797439547094039,0,0,0,0
"130851",82,0.835564998517312,0.00710021989350614,0.0795415089031499,0.0777932726860324,0,0,0,0
"130852",84,0.809488345488848,0.00601167769429444,0.065985428385478,0.11851454843138,0,0,0,0
"130853",86,0.889431971419005,0.00535008471718797,0.0240027413433904,0.0812152025204162,0,0,0,0
"130854",88,0.89081048110277,0.00582850737006559,0.04483425207309,0.0585267594540748,0,0,0,0
"130855",90,0.85587205826386,0.00523950919183977,0.077812533910044,0.0610758986342558,0,0,0,0
"130856",92,0.852374828093396,0.00263013663680733,0.0721410302653695,0.0728540050044266,0,0,0,0
"130857",94,0.831371784244993,0.0067103959652927,0.075568050868593,0.0863497689211215,0,0,0,0
"130858",96,0.859181197372006,0.00589527887343237,0.0691155435772434,0.0658079801773182,0,0,0,0
"130859",98,0.892069997959717,0.00478882880930644,0.0445595530700189,0.0585816201609574,0,0,0,0
"130860",100,0.864497451307988,0.00140626602791336,0.0703034946383046,0.0637927880257938,0,0,0,0
"130861",102,0.855382978114417,0.00500336755899479,0.0724808130888929,0.067132841237695,0,0,0,0
"130862",104,0.843481662633615,0.00554835928253082,0.0994430643935437,0.05152691369031,0,0,0,0
"130863",106,0.884032994411992,0.00485802578860496,0.0690158884528699,0.0420930913465328,0,0,0,0
"130864",108,0.903139274925604,0.00222722638407549,0.0439264498461075,0.0507070488442125,0,0,0,0
"130865",110,0.891689497500313,0.00374117267860254,0.0616073995460059,0.0429619302750786,0,0,0,0
"130866",112,0.914725100262621,0,0.0464234645005052,0.038851435236874,0,0,0,0
"130867",114,0.903586697895852,0.00374473710320362,0.0468040235209102,0.045864541480034,0,0,0,0
"130868",116,0.903509162966464,0.00302903814395656,0.0704170946624265,0.0230447042271529,0,0,0,0
"130869",118,0.898746056930632,0,0.0616938728603772,0.0395600702089911,0,0,0,0
"130870",120,0.908690750520849,0.00299599371514458,0.0275555584123597,0.0607576973516466,0,0,0,0
"130871",122,0.934836696810133,0,0.0193134673675918,0.0458498358222748,0,0,0,0
"130872",124,0.889870338156397,0.00548447822684515,0.0413718082346164,0.0632733753821419,0,0,0,0
"130873",126,0.912504220603775,0.00208915968814249,0.0187312981590032,0.0666753215490792,0,0,0,0
"130874",128,0.87358954398962,0,0.0163747051769821,0.110035750833398,0,0,0,0
"130875",130,0.904183173828848,0.00439652529649964,0.0174441302936554,0.0739761705809973,0,0,0,0
"130876",132,0.887571604342104,0.00771511102587733,0.0063507449776283,0.0983625396543908,0,0,0,0
"130877",134,0.879698231747052,0.0050418106383235,0.00633258971212434,0.108927367902501,0,0,0,0
"130878",136,0.855958015015405,0,0.00577802580135592,0.138263959183239,0,0,0,0
"130879",138,0.84305601870449,0.00342205068764378,0.00587603252379887,0.147645898084068,0,0,0,0
"130880",140,0.828445944738241,0.00395368398144708,0.00533538941730314,0.162264981863008,0,0,0,0
"130881",142,0.810956749995987,0,0.000954030038704586,0.188089219965309,0,0,0,0
"130882",144,0.842316275029343,0.00445973862047052,0.000221595841778743,0.153002390508407,0,0,0,0
"130883",146,0.828687916205212,0,1.24468171325887e-05,0.171299636977655,0,0,0,0
"130884",148,0.817097840242505,0.00340885490595498,1.27766126574498e-05,0.179480528238883,0,0,0,0
"130885",150,0.868536512635335,0.00539559952855623,0,0.126067887836109,0,0,0,0
"130886",152,0.862549015708001,0,0,0.137450984291999,0,0,0,0
"130887",154,0.882181786951239,0.00204572388692018,0,0.115772489161841,0,0,0,0
"130888",156,0.856227935748416,0,0,0.143772064251584,0,0,0,0
"130889",158,0.889467739888366,0.00157985714284695,0,0.108952402968787,0,0,0,0
"130890",160,0.894709181902158,0.00135101017452404,0,0.103939807923318,0,0,0,0
"130891",162,0.894047902160001,0,0,0.105952097839999,0,0,0,0
"130892",164,0.877847905786281,0.00211614352175939,0,0.12003595069196,0,0,0,0
"130893",166,0.857927345770922,0,0,0.142072654229078,0,0,0,0
"130894",168,0.88923015974818,0.00645514554107449,0,0.104314694710745,0,0,0,0
"130895",170,0.864581592505323,0,0,0.135418407494677,0,0,0,0
"130896",172,0.868443214447531,0.00326361134741236,0,0.128293174205056,0,0,0,0
"130897",174,0.856622261152938,0.00240587789616647,0,0.140971860950895,0,0,0,0
"130898",176,0.868520284649503,0,0,0.131479715350497,0,0,0,0
"130899",178,0.884216413117231,0.00566664596772918,0,0.11011694091504,0,0,0,0
"130900",180,0.888506886323714,0,0,0.111493113676286,0,0,0,0
"130901",182,0.870820181347832,0.00270194201097532,0,0.126477876641192,0,0,0,0
"130902",184,0.859408507846329,0.00627049728010876,0,0.134320994873562,0,0,0,0
"130903",186,0.864301185075703,0,0,0.135698814924297,0,0,0,0
"130904",188,0.894162412825894,0.00221553753651182,0,0.103622049637594,0,0,0,0
