"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"9946",2,0.769358103993689,0.226313317730195,0.00169203408693022,0.00263654418918643,0,0,0,0
"9947",4,0.604825069185729,0.301085206483778,0.0471176364384493,0.0469720878920438,0,0,0,0
"9948",6,0.589744981350956,0.298220353104086,0.103529098416894,0.0085055671280642,0,0,0,0
"9949",8,0.515484898630214,0.0511424598961401,0.320908118206476,0.11246452326717,0,0,0,0
"9950",10,0.476436464300011,0.0495502994004901,0.319308753288921,0.154704483010578,0,0,0,0
"9951",12,0.39091531680003,0.132108689104726,0.261953115349928,0.215022878745316,0,0,0,0
"9952",14,0.694383513258724,0.0800968177040613,0.204739721222217,0.0207799478149982,0,0,0,0
"9953",16,0.596870770803841,0.0451785824105122,0.0973800022473023,0.260570644538344,0,0,0,0
"9954",18,0.518793761646973,0.060357549916975,0.0473192423222819,0.37352944611377,0,0,0,0
"9955",20,0.524954343509213,0.03733829201444,0.00370906433706459,0.433998300139283,0,0,0,0
"9956",22,0.512764422019335,0.0391454120118893,0.0280183871409764,0.420071778827799,0,0,0,0
"9957",24,0.500267367126307,0.0107571586919633,0.02009716290761,0.46887831127412,0,0,0,0
"9958",26,0.505989346797382,0.0149961310062413,0.0196817829763165,0.459332739220061,0,0,0,0
"9959",28,0.516668999129329,0.0173209365781044,0.0172947277751152,0.448715336517452,0,0,0,0
"9960",30,0.866729835630649,0.0140886398656388,0.0722637748852731,0.0469177496184391,0,0,0,0
"9961",32,0.813405465907875,0.0141904921159375,0.160405601064566,0.0119984409116213,0,0,0,0
"9962",34,0.812539098250988,0.0371669197742801,0.116542089286887,0.0337518926878455,0,0,0,0
"9963",36,0.836043352726937,0.000490319440250007,0.149205559584325,0.0142607682484878,0,0,0,0
"9964",38,0.8380363969949,0.0251365456763492,0.127589359970868,0.00923769735788292,0,0,0,0
"9965",40,0.826534217749344,0.0132633738783435,0.144638878464249,0.0155635299080634,0,0,0,0
"9966",42,0.767667341041816,0.00640991564558575,0.223027412693977,0.00289533061862132,0,0,0,0
"9967",44,0.825946176074261,0.0142054644233591,0.154867975633571,0.00498038386880877,0,0,0,0
"9968",46,0.826140568568523,0.0028593140572546,0.161596849096482,0.00940326827773994,0,0,0,0
"9969",48,0.866867430902633,0.00587356667878235,0.110575867376642,0.016683135041942,0,0,0,0
"9970",50,0.83797504577711,0.00996511513941719,0.142535557437898,0.00952428164557521,0,0,0,0
"9971",52,0.862810923179614,0.00531288236996252,0.121362564633027,0.0105136298173965,0,0,0,0
"9972",54,0.839803249267931,0.0131953289500529,0.144677746452179,0.00232367532983721,0,0,0,0
"9973",56,0.861276110532999,0.000102640919572675,0.135117965407259,0.00350328314016956,0,0,0,0
"9974",58,0.855356395073316,0,0.141192087265638,0.00345151766104617,0,0,0,0
"9975",60,0.841605580065651,0.0122638286889006,0.140291134578274,0.00583945666717501,0,0,0,0
"9976",62,0.808236582057732,0.01517613667586,0.174053267826309,0.00253401344009842,0,0,0,0
"9977",64,0.87199362672682,0.00318343660086457,0.101493090309993,0.0233298463623228,0,0,0,0
"9978",66,0.824022800482674,0.0129769957490004,0.144988804085846,0.0180113996824792,0,0,0,0
"9979",68,0.830198428184738,0.0089190301349897,0.116139959372062,0.0447425823082101,0,0,0,0
"9980",70,0.849489821875554,0.00696460252078078,0.114353366151416,0.0291922094522491,0,0,0,0
"9981",72,0.830439470380611,0.0121698502371034,0.141745954710804,0.0156447246714814,0,0,0,0
"9982",74,0.850453792431803,0.00479159081903173,0.0977046183547055,0.0470499983944602,0,0,0,0
"9983",76,0.865375424153869,0.0173258544763274,0.100168529013584,0.0171301923562199,0,0,0,0
"9984",78,0.858278660695458,0.00477085457112539,0.0946744223538542,0.0422760623795621,0,0,0,0
"9985",80,0.885886867160494,0.00467414335497921,0.090396701058758,0.0190422884257688,0,0,0,0
"9986",82,0.854583891380317,0.0163492940445686,0.117579825368356,0.0114869892067584,0,0,0,0
"9987",84,0.81697128849754,0.0162082697375698,0.165281786307584,0.00153865545730597,0,0,0,0
"9988",86,0.873600125200343,0.00433573891689401,0.114565030211035,0.00749910567172711,0,0,0,0
"9989",88,0.819068312279623,0.0144538694435599,0.163599299139611,0.0028785191372062,0,0,0,0
"9990",90,0.849233482331207,0.0147929798681164,0.132398659453333,0.00357487834734344,0,0,0,0
"9991",92,0.852265834402348,0.0125747105698852,0.130440253809981,0.00471920121778569,0,0,0,0
"9992",94,0.848097453880252,0.0113575062148271,0.134800969114661,0.00574407079026013,0,0,0,0
"9993",96,0.848366649230897,0.0027790954348358,0.144006522160442,0.0048477331738255,0,0,0,0
"9994",98,0.855081118891185,0.00988480098821092,0.130352497477584,0.00468158264302043,0,0,0,0
"9995",100,0.826939911267006,0.0107676088234046,0.160309148606887,0.00198333130270198,0,0,0,0
"9996",102,0.841534358317011,0.00987630999969645,0.146817150552853,0.00177218113043987,0,0,0,0
"9997",104,0.865028845374798,0.00205823086768354,0.128701951823203,0.00421097193431517,0,0,0,0
"9998",106,0.855278232003351,0.00895451424078804,0.133722285171126,0.00204496858473495,0,0,0,0
"9999",108,0.848067131185267,0.00853657887690101,0.141246549466632,0.00214974047119953,0,0,0,0
"10000",110,0.850390764753431,0.00755001692174387,0.14050696972063,0.00155224860419536,0,0,0,0
"10001",112,0.869325338045254,0.00150957957522969,0.126646483328144,0.00251859905137253,0,0,0,0
"10002",114,0.860886736724325,0.00729852435881955,0.129449522397989,0.00236521651886657,0,0,0,0
