"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"99876",2,0.776682712659135,0.218976148444652,0.00169694401254564,0.0026441948836675,0,0,0,0
"99877",4,0.576814638520178,0.334193942916649,0.035673470948943,0.0533179476142294,0,0,0,0
"99878",6,0.592179698587216,0.288872781012197,0.110644784882343,0.00830273551824375,0,0,0,0
"99879",8,0.531701503747415,0.123182680243257,0.217659530880043,0.127456285129285,0,0,0,0
"99880",10,0.459869060720785,0.0269851536774175,0.305921842956057,0.207223942645741,0,0,0,0
"99881",12,0.516487502356355,0.0620217241693359,0.241766957035701,0.179723816438608,0,0,0,0
"99882",14,0.735437465784032,0.109668166298512,0.144138435042337,0.0107559328751198,0,0,0,0
"99883",16,0.698231843845398,0.073815951168278,0.137240255419478,0.0907119495668461,0,0,0,0
"99884",18,0.642111052576182,0.0357810994583456,0.055133569494184,0.266974278471288,0,0,0,0
"99885",20,0.584035999940355,0.0375746798862183,0.03995691721588,0.338432402957546,0,0,0,0
"99886",22,0.593085559726102,0.0169701829019459,0.0548395981697143,0.335104659202238,0,0,0,0
"99887",24,0.565418434000449,0.0360893348616979,0.060284901498682,0.338207329639171,0,0,0,0
"99888",26,0.575297853422877,0.0239302944001326,0.0255515502115383,0.375220301965452,0,0,0,0
"99889",28,0.562737118636141,0.0201463731113,0.023815322547266,0.393301185705293,0,0,0,0
"99890",30,0.580430894751958,0.00355007156142613,0.0215394053713618,0.394479628315254,0,0,0,0
"99891",32,0.604614361792845,0.0185169634973362,0.0205327111311175,0.356335963578701,0,0,0,0
"99892",34,0.615844300691601,0.0156934475361628,0.0215142909831163,0.34694796078912,0,0,0,0
"99893",36,0.638323494788377,0.000797859385440635,0.0196286750609988,0.341249970765183,0,0,0,0
"99894",38,0.644174583235134,0.014399422996191,0.0210300033092692,0.320395990459406,0,0,0,0
"99895",40,0.685522743877592,0.00263568821819159,0.0210639259048621,0.290777641999355,0,0,0,0
"99896",42,0.696269036589279,0.015503151683134,0.0137305352707991,0.274497276456788,0,0,0,0
"99897",44,0.710094860972266,0.000225099079261231,0.0512244139687057,0.238455625979767,0,0,0,0
"99898",46,0.705960383895478,0.00854415001042601,0.0111644479803304,0.274331018113765,0,0,0,0
"99899",48,0.726281009103127,0.00608528130205102,0.0126195127595076,0.255014196835314,0,0,0,0
"99900",50,0.745084458253952,0.00998984575642414,0.021007792934049,0.223917903055575,0,0,0,0
"99901",52,0.750643464985762,0.00841714603604053,0.0201654680872942,0.220773920890904,0,0,0,0
"99902",54,0.771529104671305,0.00658002817531783,0.0216857553171098,0.200205111836267,0,0,0,0
"99903",56,0.76527681605266,0.00414420352203931,0.0261570906233896,0.204421889801911,0,0,0,0
"99904",58,0.800061473162454,0.00809321597617609,0.0198297784955049,0.172015532365865,0,0,0,0
"99905",60,0.771441298302729,0.010220896392656,0.0512737871050214,0.167064018199593,0,0,0,0
"99906",62,0.777894398694021,0.00190948332366308,0.0281274108877412,0.192068707094575,0,0,0,0
"99907",64,0.77049001152981,0.00872175808861555,0.0244822376621518,0.196305992719422,0,0,0,0
"99908",66,0.795544376205152,0.00214210131801564,0.0183758677647192,0.183937654712113,0,0,0,0
"99909",68,0.783854864127153,0,0.0189659811333134,0.197179154739534,0,0,0,0
"99910",70,0.79815508589039,0,0.0443877314401364,0.157457182669473,0,0,0,0
"99911",72,0.790357015854942,0.00231139025635395,0.0269180057829825,0.180413588105721,0,0,0,0
"99912",74,0.787230889515869,0.00933726550317783,0.0223631782815563,0.181068666699397,0,0,0,0
"99913",76,0.785363044256647,0.010114209559075,0.0744811719670516,0.130041574217227,0,0,0,0
"99914",78,0.819225882110973,0.00939405583737794,0.0368362103635912,0.134543851688058,0,0,0,0
"99915",80,0.795227874486574,0.00676790650711156,0.0694379360906499,0.128566282915665,0,0,0,0
"99916",82,0.817835828522662,0.00627998175461132,0.0251437212446234,0.150740468478103,0,0,0,0
"99917",84,0.825020063174812,0.00551292844398273,0.0584660339949759,0.111000974386229,0,0,0,0
"99918",86,0.84328296045973,0.00474900189933635,0.0333773959449108,0.118590641696022,0,0,0,0
"99919",88,0.866415641761434,0.0034813631280791,0.0468024854719312,0.0833005096385554,0,0,0,0
"99920",90,0.870900219313914,0.0047478557950883,0.0289778895819639,0.095374035309034,0,0,0,0
"99921",92,0.867132593373624,0.0036984992439096,0.0579274290276697,0.0712414783547966,0,0,0,0
"99922",94,0.884792313772815,0.00519122441163072,0.0425673085975903,0.0674491532179643,0,0,0,0
"99923",96,0.86384308041615,0.00454827615474675,0.0650217687762726,0.0665868746528307,0,0,0,0
"99924",98,0.875841372789453,0.00464643551478192,0.0699328915285638,0.0495793001672013,0,0,0,0
"99925",100,0.905084426373445,0.00384394549770968,0.0495188409296482,0.0415527871991969,0,0,0,0
"99926",102,0.913519646923463,0.00354699499994551,0.0367168368680256,0.0462165212085661,0,0,0,0
"99927",104,0.873868694590201,0.00334749030537984,0.0754922605820087,0.0472915545224104,0,0,0,0
"99928",106,0.893828633852531,0.00306212200892967,0.0335541748167959,0.0695550693217436,0,0,0,0
"99929",108,0.871037947478705,0.00275047774412673,0.0587121215004071,0.0674994532767609,0,0,0,0
"99930",110,0.916372748628338,0.00353973624586113,0.0551437216702888,0.0249437934555119,0,0,0,0
"99931",112,0.922712898983131,0.00298607532689856,0.0564767733228596,0.0178242523671109,0,0,0,0
"99932",114,0.924446724589407,0.00240981706566623,0.0680946065480828,0.00504885179684391,0,0,0,0
"99933",116,0.940005776367528,0.00155664434327762,0.0459297665166369,0.0125078127725576,0,0,0,0
