"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"94911",2,0.76628251949726,0.229307148353672,0.00172399154061316,0.00268634060845467,0,0,0,0
"94912",4,0.568621570047767,0.367645874522441,0.0277040407741023,0.0360285146556889,0,0,0,0
"94913",6,0.581374968512683,0.304113292269888,0.106078325605414,0.00843341361201511,0,0,0,0
"94914",8,0.590531470155911,0.0218951751399824,0.242196929594221,0.145376425109886,0,0,0,0
"94915",10,0.473873934619435,0.00304957209637031,0.302406535905233,0.220669957378962,0,0,0,0
"94916",12,0.434514874225521,0.0813817821425824,0.290254241961663,0.193849101670234,0,0,0,0
"94917",14,0.707459375516836,0.0906044455687165,0.198639099236354,0.00329707967809352,0,0,0,0
"94918",16,0.602683934505899,0.074903696410182,0.106414610924474,0.215997758159445,0,0,0,0
"94919",18,0.536705431025001,0.0642751164085389,0.0735499631655826,0.325469489400877,0,0,0,0
"94920",20,0.580370630719465,0.0270442740950942,0.0155839694968605,0.37700112568858,0,0,0,0
"94921",22,0.522895403675464,0.0124857860635329,0.0106680603383592,0.453950749922644,0,0,0,0
"94922",24,0.493088896383034,0.0181667800764828,0.00442344200475145,0.484320881535732,0,0,0,0
"94923",26,0.516587251818422,0.00811671302261419,0.00805662512855775,0.467239410030406,0,0,0,0
"94924",28,0.486714335329331,0.0207339088966678,0.00667052805572245,0.485881227718279,0,0,0,0
"94925",30,0.605157111175646,0.000603427601620897,0.0117674800444625,0.382471981178271,0,0,0,0
"94926",32,0.655192286049384,0.0084147407592981,0.0222910800609905,0.314101893130328,0,0,0,0
"94927",34,0.71909015317984,0.00835291391309369,0.061284227213814,0.211272705693252,0,0,0,0
"94928",36,0.757782675222145,0.00588396105576992,0.0331075126893845,0.2032258510327,0,0,0,0
"94929",38,0.743790038196319,0.00964959651418817,0.0686537621015052,0.177906603187987,0,0,0,0
"94930",40,0.776821751320503,0.00720697700338672,0.0799982292635996,0.135973042412511,0,0,0,0
"94931",42,0.7961851388154,0.00442731812575484,0.089098024201322,0.110289518857523,0,0,0,0
"94932",44,0.814055506439715,0.00502637770324509,0.0612900133629863,0.119628102494053,0,0,0,0
