"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"88137",2,0.766233168735412,0.229466856906961,0.00168085286251505,0.00261912149511217,0,0,0,0
"88138",4,0.544136343001692,0.356156712248831,0.0517746107564311,0.0479323339930463,0,0,0,0
"88139",6,0.5794771730439,0.305714736272209,0.106469436579468,0.00833865410442223,0,0,0,0
"88140",8,0.420253559863732,0.145996198503603,0.271600978898915,0.162149262733749,0,0,0,0
"88141",10,0.327086846758404,0.0928137242013737,0.293254494635904,0.286844934404318,0,0,0,0
"88142",12,0.472070270303862,0.111858528209273,0.191488511541268,0.224582689945597,0,0,0,0
"88143",14,0.660404174873088,0.126602999702788,0.197645650650606,0.0153471747735188,0,0,0,0
"88144",16,0.590639754020695,0.0515622872371218,0.105317342928699,0.252480615813484,0,0,0,0
"88145",18,0.562614973688046,0.050745616004301,0.0592792483269371,0.327360161980716,0,0,0,0
"88146",20,0.578397688902521,0.044852325807038,0.0362743154462164,0.340475669844225,0,0,0,0
"88147",22,0.556602251402968,0.0163394885228376,0.012648266927234,0.41440999314696,0,0,0,0
"88148",24,0.538951450300064,0.0171549031011694,0.0200462714655608,0.423847375133206,0,0,0,0
"88149",26,0.51517416935303,0.0316091670570346,0.0180546065190593,0.435162057070876,0,0,0,0
"88150",28,0.52890114912982,0.0231861113865678,0.00984244359541053,0.438070295888201,0,0,0,0
"88151",30,0.58514879961891,0.00458856704099119,0.0208003788214461,0.389462254518652,0,0,0,0
"88152",32,0.581205605839005,0.0191313846968786,0.0106483682466509,0.389014641217466,0,0,0,0
"88153",34,0.761545320232689,0.00146434142605564,0.0122814352196488,0.224708903121606,0,0,0,0
"88154",36,0.713422481617779,0.0090286340953912,0.0202171189515365,0.257331765335293,0,0,0,0
"88155",38,0.770501092630872,0.00956982589477318,0.0367090975674855,0.183219983906869,0,0,0,0
"88156",40,0.764955819229458,0.0100748480092671,0.0545346706385308,0.170434662122745,0,0,0,0
"88157",42,0.804560724711862,0.011730541934096,0.0323641039876594,0.151344629366382,0,0,0,0
"88158",44,0.843328184605894,0.00934625214628722,0.0181743353310736,0.129151227916745,0,0,0,0
"88159",46,0.818314436747621,0.00422774683658212,0.0669490862156464,0.110508730200151,0,0,0,0
"88160",48,0.801257416314302,0.00392429070290192,0.0543691258345986,0.140449167148197,0,0,0,0
"88161",50,0.799816042345989,0.000839104981473463,0.0681985381239291,0.131146314548608,0,0,0,0
"88162",52,0.824752988507213,0.000948218782920356,0.0694636191483278,0.104835173561538,0,0,0,0
"88163",54,0.837421976498937,0.00267702741154242,0.0431716820685129,0.116729314021008,0,0,0,0
"88164",56,0.810736479110414,0.0101776119104708,0.0555238689709468,0.123562040008168,0,0,0,0
"88165",58,0.847540496899808,0.000184290650014545,0.0591087039460924,0.0931665085040855,0,0,0,0
"88166",60,0.833405221354237,0.000970882993356059,0.0697041260972877,0.0959197695551193,0,0,0,0
"88167",62,0.858867518841294,0.000172959753078279,0.0433812322580059,0.0975782891476219,0,0,0,0
"88168",64,0.860325312619315,0.00019618665175339,0.0321168820346686,0.107361618694263,0,0,0,0
"88169",66,0.853370526466334,0.000826661446938232,0.068134844760004,0.0776679673267242,0,0,0,0
"88170",68,0.828649902290582,0.00177513902468397,0.0573908355544592,0.112184123130275,0,0,0,0
"88171",70,0.84908897072676,0,0.0786069571858607,0.0723040720873791,0,0,0,0
"88172",72,0.838547526730944,0.0122573985736429,0.0701038634550282,0.079091211240385,0,0,0,0
"88173",74,0.848019637946451,0.0116374629810947,0.0513597459006221,0.0889831531718322,0,0,0,0
"88174",76,0.86317283313028,0.00973445148244851,0.0656676368965364,0.0614250784907349,0,0,0,0
"88175",78,0.854554680662423,0.0194403883929721,0.0509021591976806,0.0751027717469245,0,0,0,0
"88176",80,0.834935920249441,0.00936000767602032,0.0588915488549039,0.0968125232196351,0,0,0,0
"88177",82,0.862611920199244,0.019050472775686,0.0466696313278404,0.0716679756972296,0,0,0,0
"88178",84,0.831724819865394,0.00737252847688792,0.0814755338556697,0.0794271178020483,0,0,0,0
"88179",86,0.852568802440123,0.0179832690007198,0.082610855354778,0.0468370732043795,0,0,0,0
"88180",88,0.864472337508424,0.00637189416609223,0.0730149335937256,0.0561408347317577,0,0,0,0
"88181",90,0.840853928900486,0.0138313780601353,0.0736780985323843,0.0716365945069942,0,0,0,0
"88182",92,0.87639924652317,0.00479292622857834,0.0299064552690495,0.0889013719792019,0,0,0,0
"88183",94,0.846049566923858,0.0139926784279795,0.0766494476433958,0.0633083070047662,0,0,0,0
"88184",96,0.883795743438646,0.00559940738453427,0.0586622356578779,0.0519426135189414,0,0,0,0
"88185",98,0.876306487986041,0.0135318492232576,0.0774209277087704,0.0327407350819306,0,0,0,0
"88186",100,0.876835745312659,0.0117655574210867,0.0605212203109176,0.0508774769553365,0,0,0,0
"88187",102,0.860688456167504,0.0109194824864591,0.0881551437139676,0.0402369176320695,0,0,0,0
"88188",104,0.861796043980615,0.00953966828533664,0.0829000190175392,0.045764268716509,0,0,0,0
"88189",106,0.885958210805036,0.00942174926715706,0.0553305737807935,0.0492894661470132,0,0,0,0
"88190",108,0.874885911704605,0.00842689600607464,0.0744719797134073,0.0422152125759135,0,0,0,0
"88191",110,0.893235805808807,0.00214837683832593,0.0693846048915108,0.0352312124613561,0,0,0,0
"88192",112,0.877481090022804,0.00803523269535806,0.0809123948244227,0.0335712824574157,0,0,0,0
"88193",114,0.92059421339062,0.00621416814678912,0.0650587190315502,0.00813289943104113,0,0,0,0
"88194",116,0.920318541163076,0.00632146824560417,0.0561109073839553,0.0172490832073642,0,0,0,0
"88195",118,0.912750584437328,0.00610539429320949,0.0426448801635226,0.0384991411059394,0,0,0,0
