"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"76041",2,0.763079477646243,0.232556885054668,0.00170573860100843,0.00265789869808055,0,0,0,0
"76042",4,0.543061578203169,0.340892043714688,0.0530812506989613,0.0629651273831821,0,0,0,0
"76043",6,0.571015523705651,0.303694793853412,0.116795442756858,0.00849423968407896,0,0,0,0
"76044",8,0.446411738127269,0.235141773819141,0.207675034453462,0.110771453600129,0,0,0,0
"76045",10,0.258407736716711,0.0685690267151481,0.396901551828563,0.276121684739579,0,0,0,0
"76046",12,0.356659054301914,0.0762509360757319,0.264851326535913,0.302238683086441,0,0,0,0
"76047",14,0.6546979613142,0.122703446342673,0.190868738082371,0.0317298542607564,0,0,0,0
"76048",16,0.510514729777064,0.0577256520868481,0.0448662428846923,0.386893375251396,0,0,0,0
"76049",18,0.55862503990144,0.0017635161946276,0.0181690412566682,0.421442402647264,0,0,0,0
"76050",20,0.526949448223726,0.0443409600120795,0.0417171106969605,0.386992481067234,0,0,0,0
"76051",22,0.491058786967812,0.0445268380208344,0.0114801074735234,0.45293426753783,0,0,0,0
"76052",24,0.506715231367471,0.00905281540718799,0.00450336612907871,0.479728587096262,0,0,0,0
"76053",26,0.510458483208824,0.00658602586843601,0.0131382930202971,0.469817197902443,0,0,0,0
"76054",28,0.627106268991138,0.00279075968363359,0.0373803380992449,0.332722633225983,0,0,0,0
"76055",30,0.592655859875686,0.00411395507827157,0.0477464261886521,0.35548375885739,0,0,0,0
"76056",32,0.780281250044615,0,0.0713363226400422,0.148382427315342,0,0,0,0
"76057",34,0.687966150556934,0.0658492014706074,0.0544499431132658,0.191734704859193,0,0,0,0
"76058",36,0.737653412749567,0.0128658762014758,0.139280480159196,0.110200230889761,0,0,0,0
"76059",38,0.760376766932752,0.00782167888205364,0.122864079782155,0.10893747440304,0,0,0,0
"76060",40,0.776106437538687,0.0245279172612846,0.0857050815583402,0.113660563641688,0,0,0,0
"76061",42,0.765061784714277,0.00786227667307444,0.140533022569638,0.0865429160430102,0,0,0,0
"76062",44,0.789470374588966,0.0471505067697705,0.107198276032707,0.0561808426085571,0,0,0,0
"76063",46,0.774188544956372,0.0200653537222296,0.12679489209802,0.0789512092233784,0,0,0,0
"76064",48,0.783417697023787,0.0165516729908326,0.0928319364866032,0.107198693498778,0,0,0,0
"76065",50,0.827292597053902,0.0119199507604376,0.0764651079916966,0.0843223441939634,0,0,0,0
"76066",52,0.80363203700662,0.00950956852529522,0.073399019926677,0.113459374541408,0,0,0,0
"76067",54,0.799029050838984,0.023291222583347,0.0541649507905009,0.123514775787168,0,0,0,0
"76068",56,0.816133468915583,0.0065430118286376,0.0771407524486062,0.100182766807173,0,0,0,0
"76069",58,0.836864873810423,0.00246397374264558,0.0526189572969221,0.108052195150009,0,0,0,0
"76070",60,0.792877297562689,0,0.0780836332859879,0.129039069151323,0,0,0,0
"76071",62,0.833383949199692,0.00835670176673411,0.0905011929260394,0.0677581561075344,0,0,0,0
"76072",64,0.814463540953712,0.0206195173104142,0.0656778161373584,0.0992391255985148,0,0,0,0
"76073",66,0.794116369171395,0.00777536068970552,0.100662014783252,0.0974462553556479,0,0,0,0
"76074",68,0.794957666572931,0.0183117990148464,0.0795695042742433,0.107161030137979,0,0,0,0
"76075",70,0.814231126257486,0.00714145470737937,0.0854928367931303,0.093134582242004,0,0,0,0
"76076",72,0.802673336130049,0.0195962926794352,0.12868198544232,0.0490483857481957,0,0,0,0
"76077",74,0.814135588525441,0.00693444476418418,0.11097819524235,0.067951771468025,0,0,0,0
"76078",76,0.801395563808299,0.0177234128138118,0.120783724721544,0.0600972986563455,0,0,0,0
"76079",78,0.81021891165355,0.0155068014318284,0.119052646378678,0.055221640535944,0,0,0,0
"76080",80,0.84443564888016,0.0041677153101379,0.0848609666810605,0.0665356691286416,0,0,0,0
"76081",82,0.816335030288522,0.0140261711613699,0.104255862874193,0.0653829356759154,0,0,0,0
"76082",84,0.826969059225218,0.0150155792168274,0.112886772558954,0.0451285889990004,0,0,0,0
"76083",86,0.860096460505423,0.00300374523970267,0.0775363585119262,0.0593634357429476,0,0,0,0
"76084",88,0.840146918497903,0.0123162473048249,0.115478470114469,0.032058364082804,0,0,0,0
"76085",90,0.843752549349544,0.011190232463989,0.0998309686741248,0.0452262495123422,0,0,0,0
"76086",92,0.851131325188816,0.00995980071720669,0.108182615009446,0.030726259084531,0,0,0,0
