"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"138830",2,0.764891658847727,0.230755528697802,0.00170150718715624,0.00265130526731565,0,0,0,0
"138831",4,0.547936634158952,0.344020241395289,0.0478225952287083,0.0602205292170516,0,0,0,0
"138832",6,0.587213065655788,0.290265586016288,0.117907579829205,0.00461376849871849,0,0,0,0
"138833",8,0.451751284927479,0.210415280830878,0.227265249028689,0.110568185212955,0,0,0,0
"138834",10,0.226595429365697,0.0878126676529389,0.393037805018297,0.292554097963067,0,0,0,0
"138835",12,0.354155732990555,0.088913882223437,0.215161022323508,0.341769362462499,0,0,0,0
"138836",14,0.614411138466044,0.193140067280259,0.183220481318156,0.00922831293554108,0,0,0,0
"138837",16,0.500686382709284,0.0450265359919264,0.0429245318716705,0.411362549427119,0,0,0,0
"138838",18,0.486016847002345,0.0183306089665135,0.04581923193627,0.449833312094872,0,0,0,0
"138839",20,0.49017743310669,0.0143531635372248,0.0156807826648396,0.479788620691246,0,0,0,0
"138840",22,0.497531129465881,0.0064970734069301,0.0119302492208583,0.48404154790633,0,0,0,0
"138841",24,0.49426822421907,0.00601290992619958,0.00838106719484787,0.491337798659883,0,0,0,0
"138842",26,0.490512748131697,0.0160703242141475,0.010824802842084,0.482592124812072,0,0,0,0
"138843",28,0.607643866402273,0.00914171558748819,0.0531660848314703,0.330048333178769,0,0,0,0
"138844",30,0.69936710779555,0.00970779422249511,0.0330130883632443,0.257912009618711,0,0,0,0
"138845",32,0.707550182148281,0.00316769059149829,0.0758991595574963,0.213382967702724,0,0,0,0
"138846",34,0.7305677816718,0.00291261528687038,0.0745725956572015,0.191947007384129,0,0,0,0
"138847",36,0.738469748753662,0.0302650662356179,0.046130713520503,0.185134471490217,0,0,0,0
"138848",38,0.747198505067615,0.0135678026076722,0.0810285555302887,0.158205136794424,0,0,0,0
"138849",40,0.811473673756221,0.0127908304172434,0.0314664009322549,0.144269094894281,0,0,0,0
"138850",42,0.74112771525945,0.00848425314126057,0.0693407181332253,0.181047313466064,0,0,0,0
"138851",44,0.786253030839599,0.00530886079395708,0.0146159663242728,0.193822142042171,0,0,0,0
"138852",46,0.811019242774321,0.0135632739861964,0.0119374696319882,0.163480013607494,0,0,0,0
"138853",48,0.764099919836285,0.00981375948820703,0.0606427749152271,0.165443545760281,0,0,0,0
"138854",50,0.781178765195962,0.00608181041370773,0.0277432065579306,0.184996217832399,0,0,0,0
"138855",52,0.776562186971898,0.0071727501148224,0.0239027525320012,0.192362310381278,0,0,0,0
"138856",54,0.795721597141304,0.0105411892396307,0.0240512912308757,0.16968592238819,0,0,0,0
"138857",56,0.782523089635449,0.0106359196528958,0.0185859169185694,0.188255073793086,0,0,0,0
"138858",58,0.740445374578552,0.00340514041430463,0.0107530095905557,0.245396475416588,0,0,0,0
"138859",60,0.762584978071469,0.0138901990303608,0.0103622022292552,0.213162620668915,0,0,0,0
"138860",62,0.771651232721699,0.00436969944581939,0.0188863931325947,0.205092674699887,0,0,0,0
"138861",64,0.728023427796967,0.0263488613069402,0.00963313062746126,0.235994580268631,0,0,0,0
"138862",66,0.723879895397925,0.00761840709572786,0.00939096917778162,0.259110728328565,0,0,0,0
"138863",68,0.710570543761137,0.00160090541549519,0.00461354417295781,0.283215006650409,0,0,0,0
"138864",70,0.709616933243506,0.00182953196433952,0.0109651632284778,0.277588371563676,0,0,0,0
"138865",72,0.747962061727834,0.0183118474406081,0.0104856557281773,0.223240435103381,0,0,0,0
"138866",74,0.741546820812314,0.0176227011632332,0.00873761250967064,0.232092865514782,0,0,0,0
"138867",76,0.718837462974628,0.000626457468707103,0.00802665748899954,0.272509422067665,0,0,0,0
"138868",78,0.749950319659251,0.0168681545523527,0.00898950994941529,0.224192015838981,0,0,0,0
"138869",80,0.800858882891957,0.0162442226660292,0.015883985847016,0.167012908594998,0,0,0,0
"138870",82,0.755463963311791,0.0133302695691465,0.00347230609760772,0.227733461021454,0,0,0,0
"138871",84,0.757733348093143,0.0149192087225903,0.00533682518475996,0.222010617999506,0,0,0,0
"138872",86,0.742747587160593,0.0133835230812553,0.00503219470097622,0.238836695057175,0,0,0,0
"138873",88,0.739631359820155,0.0122397984075711,0.00607006087045999,0.242058780901814,0,0,0,0
"138874",90,0.766645415630829,0.012665968401312,0.00998703149187017,0.210701584475989,0,0,0,0
"138875",92,0.781850408649523,0.0117022925095921,0.00188762281971811,0.204559676021166,0,0,0,0
"138876",94,0.771739693894114,0.00995647624681146,0.00236970451218593,0.215934125346889,0,0,0,0
"138877",96,0.775711233964281,0.00935874700472605,0.00234564957903643,0.212584369451956,0,0,0,0
"138878",98,0.773215752728976,2.25958131067422e-05,0.00663389413215821,0.220127757325759,0,0,0,0
"138879",100,0.784737927234842,0.0203803878288119,0.00734261687412564,0.18753906806222,0,0,0,0
"138880",102,0.77207350365304,0.00743413659629162,0.00799911995465433,0.212493239796014,0,0,0,0
"138881",104,0.81413493217633,0.0173342067879838,0.009142275153593,0.159388585882093,0,0,0,0
"138882",106,0.784410663225588,0.00707779173527488,0.00795605281127184,0.200555492227865,0,0,0,0
"138883",108,0.799771536012283,0.0154629438923587,0.00811769604364243,0.176647824051716,0,0,0,0
"138884",110,0.799809881708976,0.0145804332541848,0.00720045305574926,0.17840923198109,0,0,0,0
"138885",112,0.834805466754861,0.00530762228403837,0.00695025461894692,0.152936656342154,0,0,0,0
"138886",114,0.835571979266504,0.0127835137183803,0.00373085189858953,0.147913655116527,0,0,0,0
"138887",116,0.833543725568168,0.0113555884248984,0.00419372826778165,0.150906957739152,0,0,0,0
"138888",118,0.865807311469244,0.00279667655488211,0.00410428893089456,0.127291723044979,0,0,0,0
"138889",120,0.840852097040215,0.010169133274997,0.00169140439997472,0.147287365284813,0,0,0,0
"138890",122,0.851866169991585,0.0108414101699113,0.00147729058854866,0.135815129249955,0,0,0,0
"138891",124,0.850788151298559,0.00246149345274313,0.000339143296545073,0.146411211952153,0,0,0,0
"138892",126,0.833040153665947,0.00887045710437164,4.36845170174237e-05,0.158045704712664,0,0,0,0
"138893",128,0.871552760917606,0.00881315676023179,0,0.119634082322163,0,0,0,0
"138894",130,0.85201697837193,9.81453468307825e-05,0,0.147884876281239,0,0,0,0
"138895",132,0.861392927040113,0.00868963404638898,0,0.129917438913498,0,0,0,0
"138896",134,0.89607118648641,0.000214430579993556,0,0.103714382933597,0,0,0,0
"138897",136,0.830006890593747,0.000124482268066456,0,0.169868627138187,0,0,0,0
"138898",138,0.845486022433374,0.00888853466857194,0,0.145625442898054,0,0,0,0
"138899",140,0.847620524070634,0.000312068324480082,0,0.152067407604886,0,0,0,0
"138900",142,0.856999694452225,0.00950421128423387,0,0.133496094263541,0,0,0,0
"138901",144,0.844937429478152,0.00861951435491701,0,0.146443056166931,0,0,0,0
"138902",146,0.863852445660622,0.00011993336002044,0,0.136027620979357,0,0,0,0
"138903",148,0.845941135112421,0.00812423474461074,0,0.145934630142968,0,0,0,0
"138904",150,0.840934694678641,3.31011994951307e-05,0,0.159032204121864,0,0,0,0
"138905",152,0.842690517546238,0.00941740667532009,0,0.147892075778442,0,0,0,0
"138906",154,0.861662667412916,0.00686058191636194,0,0.131476750670722,0,0,0,0
"138907",156,0.865112829293054,3.93547181189041e-05,0,0.134847815988827,0,0,0,0
"138908",158,0.862174220837845,0.0069917381431896,0,0.130834041018966,0,0,0,0
"138909",160,0.858139798673031,0,0,0.141860201326969,0,0,0,0
"138910",162,0.867151492158777,0.00683444012118108,0,0.126014067720042,0,0,0,0
"138911",164,0.868067561655505,0,0,0.131932438344495,0,0,0,0
"138912",166,0.847124312293363,0.000660976546650473,0,0.152214711159986,0,0,0,0
"138913",168,0.882291949474694,0.00694277690819751,0,0.110765273617109,0,0,0,0
"138914",170,0.894220332652212,0,0,0.105779667347788,0,0,0,0
"138915",172,0.855009958016142,0.00802656663818721,0,0.136963475345671,0,0,0,0
"138916",174,0.859709915746369,0.001541500736086,0,0.138748583517545,0,0,0,0
"138917",176,0.838672268475001,0.00815530018192228,0,0.153172431343077,0,0,0,0
"138918",178,0.898221057745355,0.00585543649101581,0,0.095923505763629,0,0,0,0
"138919",180,0.866653117434388,0,0,0.133346882565613,0,0,0,0
"138920",182,0.878511331964976,0.00579767433166682,0,0.115690993703357,0,0,0,0
"138921",184,0.882837273389636,4.66211536558401e-06,0,0.117158064494999,0,0,0,0
"138922",186,0.891443728347549,0.00137296254632771,0,0.107183309106123,0,0,0,0
"138923",188,0.875172649292767,0.00506755173651929,0,0.119759798970714,0,0,0,0
"138924",190,0.878887274686495,0,0,0.121112725313505,0,0,0,0
"138925",192,0.861396196876959,0.00544839931776151,0,0.13315540380528,0,0,0,0
"138926",194,0.89201400556899,0,0,0.107985994431009,0,0,0,0
"138927",196,0.87442086596421,0.00620698789928307,0,0.119372146136507,0,0,0,0
"138928",198,0.858378160151482,0.00581447438469219,0,0.135807365463825,0,0,0,0
"138929",200,0.890195908356467,4.16432864613672e-06,0,0.109799927314887,0,0,0,0
"138930",202,0.877166626540005,0.00449662628319717,0,0.118336747176798,0,0,0,0
"138931",204,0.866703906640403,0.00171568135060539,0,0.131580412008992,0,0,0,0
"138932",206,0.859737546851045,0.00568520858324742,0,0.134577244565707,0,0,0,0
"138933",208,0.88163324710113,0.00479676188383429,0,0.113569991015036,0,0,0,0
"138934",210,0.905866792438984,0,0,0.0941332075610163,0,0,0,0
"138935",212,0.851129774135068,0.00569904458739715,0,0.143171181277535,0,0,0,0
"138936",214,0.898099478039434,0,0,0.101900521960566,0,0,0,0
"138937",216,0.870239460184913,0.0047025603733482,0,0.125057979441739,0,0,0,0
"138938",218,0.848440985537683,0.00152772325839566,0,0.150031291203921,0,0,0,0
"138939",220,0.873555943629866,0,0,0.126444056370134,0,0,0,0
"138940",222,0.876344780933881,0.00511069094438522,0,0.118544528121733,0,0,0,0
"138941",224,0.891753977228952,0,0,0.108246022771048,0,0,0,0
"138942",226,0.905784757992254,0.00377677368250197,0,0.0904384683252443,0,0,0,0
"138943",228,0.927632658057979,0.00577998761442219,0,0.066587354327599,0,0,0,0
"138944",230,0.891046337993347,0,0,0.108953662006653,0,0,0,0
"138945",232,0.856278025296238,0.00527861076918509,0,0.138443363934577,0,0,0,0
"138946",234,0.872771827855405,0,0,0.127228172144595,0,0,0,0
"138947",236,0.868878043631856,0.00564320804551967,0,0.125478748322624,0,0,0,0
"138948",238,0.858806902250646,0,0,0.141193097749354,0,0,0,0
"138949",240,0.844916841057117,0.00537562289629082,0,0.149707536046592,0,0,0,0
"138950",242,0.882689032024802,0.00528832894596121,0,0.112022639029237,0,0,0,0
"138951",244,0.868936695014517,2.59173920724014e-06,0,0.131060713246275,0,0,0,0
"138952",246,0.867686769425435,0.00746583630350001,0,0.124847394271065,0,0,0,0
"138953",248,0.868375070419427,2.70173368447017e-06,0,0.131622227846888,0,0,0,0
"138954",250,0.865467477613763,0.00446112308272007,0,0.130071399303517,0,0,0,0
"138955",252,0.860587117100028,0.00203493074018464,0,0.137377952159788,0,0,0,0
"138956",254,0.858553262484966,0.00731355567060157,0,0.134133181844432,0,0,0,0
"138957",256,0.850579771576041,0.00509015752517027,0,0.144330070898789,0,0,0,0
"138958",258,0.86855376561961,9.16485781872067e-07,0,0.131445317894609,0,0,0,0
"138959",260,0.897993326377418,0.0047337894203232,0,0.0972728842022588,0,0,0,0
"138960",262,0.867244264049139,0.000708880676314306,0,0.132046855274547,0,0,0,0
"138961",264,0.89768497303878,0,0,0.102315026961219,0,0,0,0
"138962",266,0.879677748871548,0.00481351020131479,0,0.115508740927137,0,0,0,0
"138963",268,0.877483274339908,0,0,0.122516725660092,0,0,0,0
"138964",270,0.888333639292156,0.00416555832534989,0,0.107500802382494,0,0,0,0
"138965",272,0.881969052863488,0.00378441791657421,0,0.114246529219937,0,0,0,0
"138966",274,0.888295523323208,0,0,0.111704476676791,0,0,0,0
"138967",276,0.871325788245636,0.00452833909114537,0,0.124145872663219,0,0,0,0
"138968",278,0.878830212503697,9.18733858988844e-07,0,0.121168868762444,0,0,0,0
"138969",280,0.884730584338681,0.00467197213776956,0,0.110597443523549,0,0,0,0
"138970",282,0.86609801507256,0.00431022887077884,0,0.129591756056661,0,0,0,0
"138971",284,0.913485462733318,0,0,0.0865145372666821,0,0,0,0
"138972",286,0.889127055367117,0.00593474212331271,0,0.10493820250957,0,0,0,0
"138973",288,0.904598571769221,0,0,0.0954014282307788,0,0,0,0
"138974",290,0.865375437538105,0.00458602645361432,0,0.130038536008281,0,0,0,0
"138975",292,0.879172354087671,0.00275025863589471,0,0.118077387276435,0,0,0,0
"138976",294,0.94221500019328,0.00851385348414381,0,0.0492711463225765,0,0,0,0
"138977",296,0.946306008961829,0.00147510429709302,0,0.0522188867410783,0,0,0,0
"138978",298,0.874303548501447,0.0213435846606446,0,0.104352866837909,0,0,0,0
"138979",300,0.912009975984304,0.0181333144395579,0,0.0698567095761379,0,0,0,0
"138980",302,0.907638629046357,0.022300225442538,0,0.0700611455111049,0,0,0,0
"138981",304,0.890636352585933,0.0339115819494307,0,0.0754520654646362,0,0,0,0
"138982",306,0.892775238874713,0.0215050965457678,0,0.085719664579519,0,0,0,0
"138983",308,0.907624691593568,0.0231749480355557,0,0.0692003603708759,0,0,0,0
"138984",310,0.901402449930218,0.016800179064438,0,0.0817973710053444,0,0,0,0
"138985",312,0.898685325264233,0.0220658990851624,0,0.0792487756506047,0,0,0,0
"138986",314,0.886535787375329,0.0164818166127679,0,0.0969823960119035,0,0,0,0
"138987",316,0.918024207600667,0.022740133609871,0,0.059235658789462,0,0,0,0
"138988",318,0.916741180017686,0.0225904089212352,0,0.060668411061079,0,0,0,0
"138989",320,0.915432438093709,0.0111157943011014,0,0.0734517676051892,0,0,0,0
"138990",322,0.893082535558568,0.020640027526718,0,0.0862774369147136,0,0,0,0
"138991",324,0.902857542270893,0.00734002817574598,0,0.0898024295533608,0,0,0,0
"138992",326,0.88488097358201,0.0159501981382999,0,0.0991688282796899,0,0,0,0
"138993",328,0.912390319765873,0.0187303564800704,0,0.0688793237540562,0,0,0,0
"138994",330,0.899015260516573,0.0136123677758279,0,0.0873723717075995,0,0,0,0
"138995",332,0.881642143044625,0.017799148599073,0,0.100558708356302,0,0,0,0
"138996",334,0.884688228261479,0.0168356045006622,0,0.0984761672378588,0,0,0,0
"138997",336,0.900982446084854,0.0223063706132033,0,0.0767111833019428,0,0,0,0
"138998",338,0.927412982769429,0.0159620892005398,0,0.0566249280300317,0,0,0,0
"138999",340,0.932444462940671,0.0121027726188191,0,0.0554527644405103,0,0,0,0
"139000",342,0.906347322310286,0.0147228426071928,0,0.0789298350825211,0,0,0,0
"139001",344,0.917868686568054,0.0190523456529376,0,0.0630789677790085,0,0,0,0
"139002",346,0.871472877568173,0.0153709189656239,0,0.113156203466203,0,0,0,0
"139003",348,0.892580657947854,0.00710486213231831,0,0.100314479919828,0,0,0,0
"139004",350,0.911655912148633,0.00711646431769283,0,0.0812276235336747,0,0,0,0
"139005",352,0.908634730880519,0.0149096109056339,0,0.0764556582138474,0,0,0,0
"139006",354,0.924341474008941,0.0125989412293859,0,0.0630595847616734,0,0,0,0
"139007",356,0.919667123721042,0.0202915556038421,0,0.060041320675116,0,0,0,0
"139008",358,0.900643708311007,0.0191692680705833,0,0.0801870236184101,0,0,0,0
"139009",360,0.903225709966023,0.0125377833624877,0,0.0842365066714896,0,0,0,0
"139010",362,0.891760114565082,0.018931390553655,0,0.0893084948812635,0,0,0,0
"139011",364,0.898597700637893,0.0127288032303799,0,0.0886734961317272,0,0,0,0
"139012",366,0.910607319264605,0.0170120937696423,0,0.0723805869657528,0,0,0,0
"139013",368,0.869944255178019,0.0176374722696517,0,0.112418272552329,0,0,0,0
"139014",370,0.929457782890404,0.0130198585436542,0,0.0575223585659422,0,0,0,0
"139015",372,0.892578922549704,0.00956507007510613,0,0.0978560073751904,0,0,0,0
"139016",374,0.881625644874993,0.0209573986348868,0,0.0974169564901207,0,0,0,0
"139017",376,0.909458615818951,0.0164632997307527,0,0.0740780844502959,0,0,0,0
"139018",378,0.946194074362361,0.00890840683810411,0,0.0448975187995349,0,0,0,0
"139019",380,0.945017530420077,0.00693344193003416,0,0.048049027649889,0,0,0,0
"139020",382,0.910379921854607,0.0128811603201726,0,0.0767389178252204,0,0,0,0
"139021",384,0.942423852753642,0.0143245173712712,0,0.0432516298750869,0,0,0,0
"139022",386,0.924038984607707,0.0104411834342337,0,0.0655198319580597,0,0,0,0
"139023",388,0.922601755257422,0.0116358588564097,0,0.0657623858861682,0,0,0,0
"139024",390,0.885399010131936,0.00676421494481491,0,0.107836774923249,0,0,0,0
"139025",392,0.909886237413069,0.0105863181028248,0,0.0795274444841066,0,0,0,0
"139026",394,0.91745794193392,0.00693544085894672,0,0.0756066172071337,0,0,0,0
"139027",396,0.941314132282076,0.0131090121108901,0,0.0455768556070336,0,0,0,0
"139028",398,0.921221643757332,0.015077484474567,0,0.063700871768101,0,0,0,0
"139029",400,0.947499913007024,0.0119705406893324,0,0.0405295463036439,0,0,0,0
"139030",402,0.916970303867516,0.0141175999378716,0,0.0689120961946119,0,0,0,0
"139031",404,0.92573521832093,0.0112879009512421,0,0.062976880727828,0,0,0,0
"139032",406,0.902398816085253,0.0102577340719631,0,0.0873434498427838,0,0,0,0
"139033",408,0.93756785928397,0.00679208974847475,0,0.0556400509675556,0,0,0,0
"139034",410,0.922155987066803,0.010837098311171,0,0.0670069146220263,0,0,0,0
"139035",412,0.910661118825327,0.00833010202905281,0,0.0810087791456204,0,0,0,0
"139036",414,0.887034274968991,0.00624386400745518,0,0.106721861023554,0,0,0,0
"139037",416,0.937775064262121,0.013077961227503,0,0.0491469745103763,0,0,0,0
"139038",418,0.912215842618406,0.00888242980943665,0,0.0789017275721568,0,0,0,0
"139039",420,0.881209901217886,0.00831571894986351,0,0.110474379832251,0,0,0,0
"139040",422,0.886285219594324,0.0106407451903706,0,0.103074035215305,0,0,0,0
"139041",424,0.923116808083686,0.00283807766593271,0,0.074045114250381,0,0,0,0
"139042",426,0.930457998327731,0.00233690992304257,0,0.0672050917492262,0,0,0,0
"139043",428,0.898597308564542,0.0114167753515446,0,0.0899859160839136,0,0,0,0
"139044",430,0.891384000359863,0.00483615024225722,0,0.10377984939788,0,0,0,0
"139045",432,0.893414862539617,0.00281705913692168,0,0.103768078323461,0,0,0,0
