-3.6,-3.8
0.1,-4.0
3.6,-4.0
4.0,-3.3
4.0,-0.8
3.6,0.1
0.0,0.1
-0.5,-0.2
-0.5,-2.8
-2.3,-3.9
-2.3,2.5
1.5,2.5
